O*NET-SOC Code,Title,Element Name,Data Value
49-9052.00,Telecommunications Line Installers and Repairers,Mathematics,2.12
49-9052.00,Telecommunications Line Installers and Repairers,Learning Strategies,2.0
49-9052.00,Telecommunications Line Installers and Repairers,Science,1.38
49-9061.00,Camera and Photographic Equipment Repairers,Critical Thinking,3.5
49-9061.00,Camera and Photographic Equipment Repairers,Reading Comprehension,3.12
49-9061.00,Camera and Photographic Equipment Repairers,Active Listening,3.12
49-9061.00,Camera and Photographic Equipment Repairers,Speaking,3.0
49-9061.00,Camera and Photographic Equipment Repairers,Active Learning,3.0
49-9061.00,Camera and Photographic Equipment Repairers,Monitoring,2.88
49-9061.00,Camera and Photographic Equipment Repairers,Writing,2.62
49-9061.00,Camera and Photographic Equipment Repairers,Learning Strategies,2.62
49-9061.00,Camera and Photographic Equipment Repairers,Mathematics,2.38
49-9061.00,Camera and Photographic Equipment Repairers,Science,2.12
49-9062.00,Medical Equipment Repairers,Reading Comprehension,3.12
49-9062.00,Medical Equipment Repairers,Critical Thinking,3.12
49-9062.00,Medical Equipment Repairers,Active Listening,3.0
49-9062.00,Medical Equipment Repairers,Active Learning,3.0
49-9062.00,Medical Equipment Repairers,Speaking,2.88
49-9062.00,Medical Equipment Repairers,Mathematics,2.88
49-9062.00,Medical Equipment Repairers,Monitoring,2.88
49-9062.00,Medical Equipment Repairers,Writing,2.75
49-9062.00,Medical Equipment Repairers,Learning Strategies,2.62
49-9062.00,Medical Equipment Repairers,Science,2.12
49-9063.00,Musical Instrument Repairers and Tuners,Critical Thinking,3.62
49-9063.00,Musical Instrument Repairers and Tuners,Reading Comprehension,3.0
49-9063.00,Musical Instrument Repairers and Tuners,Active Listening,3.0
49-9063.00,Musical Instrument Repairers and Tuners,Speaking,3.0
49-9063.00,Musical Instrument Repairers and Tuners,Monitoring,2.88
49-9063.00,Musical Instrument Repairers and Tuners,Writing,2.75
49-9063.00,Musical Instrument Repairers and Tuners,Active Learning,2.75
49-9063.00,Musical Instrument Repairers and Tuners,Learning Strategies,2.38
49-9063.00,Musical Instrument Repairers and Tuners,Mathematics,2.0
49-9063.00,Musical Instrument Repairers and Tuners,Science,1.62
49-9064.00,Watch and Clock Repairers,Critical Thinking,3.12
49-9064.00,Watch and Clock Repairers,Active Listening,3.0
49-9064.00,Watch and Clock Repairers,Speaking,3.0
49-9064.00,Watch and Clock Repairers,Reading Comprehension,2.88
49-9064.00,Watch and Clock Repairers,Monitoring,2.62
49-9064.00,Watch and Clock Repairers,Writing,2.25
49-9064.00,Watch and Clock Repairers,Active Learning,2.25
49-9064.00,Watch and Clock Repairers,Mathematics,2.0
49-9064.00,Watch and Clock Repairers,Learning Strategies,2.0
49-9064.00,Watch and Clock Repairers,Science,1.75
49-9071.00,"Maintenance and Repair Workers, General",Critical Thinking,3.25
49-9071.00,"Maintenance and Repair Workers, General",Active Learning,3.12
49-9071.00,"Maintenance and Repair Workers, General",Monitoring,3.12
49-9071.00,"Maintenance and Repair Workers, General",Reading Comprehension,3.0
49-9071.00,"Maintenance and Repair Workers, General",Active Listening,3.0
49-9071.00,"Maintenance and Repair Workers, General",Speaking,3.0
49-9071.00,"Maintenance and Repair Workers, General",Writing,2.88
49-9071.00,"Maintenance and Repair Workers, General",Mathematics,2.38
49-9071.00,"Maintenance and Repair Workers, General",Learning Strategies,2.25
49-9071.00,"Maintenance and Repair Workers, General",Science,1.88
49-9081.00,Wind Turbine Service Technicians,Critical Thinking,3.5
49-9081.00,Wind Turbine Service Technicians,Reading Comprehension,3.25
49-9081.00,Wind Turbine Service Technicians,Monitoring,3.25
49-9081.00,Wind Turbine Service Technicians,Active Listening,3.12
49-9081.00,Wind Turbine Service Technicians,Speaking,3.12
49-9081.00,Wind Turbine Service Technicians,Active Learning,3.12
49-9081.00,Wind Turbine Service Technicians,Learning Strategies,3.0
49-9081.00,Wind Turbine Service Technicians,Writing,2.88
49-9081.00,Wind Turbine Service Technicians,Mathematics,2.12
49-9081.00,Wind Turbine Service Technicians,Science,2.0
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Reading Comprehension,2.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Active Listening,2.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Speaking,2.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Critical Thinking,2.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Monitoring,2.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Writing,2.62
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Active Learning,2.62
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Mathematics,2.0
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Learning Strategies,1.88
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Science,1.62
49-9092.00,Commercial Divers,Active Listening,3.62
49-9092.00,Commercial Divers,Critical Thinking,3.62
49-9092.00,Commercial Divers,Speaking,3.5
49-9092.00,Commercial Divers,Reading Comprehension,3.12
49-9092.00,Commercial Divers,Writing,3.0
49-9092.00,Commercial Divers,Active Learning,3.0
49-9092.00,Commercial Divers,Monitoring,3.0
49-9092.00,Commercial Divers,Learning Strategies,2.88
49-9092.00,Commercial Divers,Science,2.5
49-9092.00,Commercial Divers,Mathematics,2.0
49-9094.00,Locksmiths and Safe Repairers,Critical Thinking,3.38
49-9094.00,Locksmiths and Safe Repairers,Active Listening,3.12
49-9094.00,Locksmiths and Safe Repairers,Speaking,3.12
49-9094.00,Locksmiths and Safe Repairers,Reading Comprehension,3.0
49-9094.00,Locksmiths and Safe Repairers,Writing,2.75
49-9094.00,Locksmiths and Safe Repairers,Mathematics,2.62
49-9094.00,Locksmiths and Safe Repairers,Active Learning,2.62
49-9094.00,Locksmiths and Safe Repairers,Monitoring,2.62
49-9094.00,Locksmiths and Safe Repairers,Learning Strategies,2.38
49-9094.00,Locksmiths and Safe Repairers,Science,1.0
49-9095.00,Manufactured Building and Mobile Home Installers,Critical Thinking,3.75
49-9095.00,Manufactured Building and Mobile Home Installers,Monitoring,3.5
49-9095.00,Manufactured Building and Mobile Home Installers,Active Listening,3.38
49-9095.00,Manufactured Building and Mobile Home Installers,Speaking,3.38
49-9095.00,Manufactured Building and Mobile Home Installers,Active Learning,3.38
49-9095.00,Manufactured Building and Mobile Home Installers,Learning Strategies,3.38
49-9095.00,Manufactured Building and Mobile Home Installers,Reading Comprehension,3.12
49-9095.00,Manufactured Building and Mobile Home Installers,Writing,2.62
49-9095.00,Manufactured Building and Mobile Home Installers,Mathematics,2.62
49-9095.00,Manufactured Building and Mobile Home Installers,Science,1.62
49-9096.00,Riggers,Reading Comprehension,3.12
49-9096.00,Riggers,Active Listening,3.12
49-9096.00,Riggers,Critical Thinking,3.12
49-9096.00,Riggers,Monitoring,3.12
49-9096.00,Riggers,Speaking,3.0
49-9096.00,Riggers,Active Learning,2.62
49-9096.00,Riggers,Writing,2.38
49-9096.00,Riggers,Mathematics,1.62
49-9096.00,Riggers,Learning Strategies,1.62
49-9096.00,Riggers,Science,1.38
49-9097.00,Signal and Track Switch Repairers,Critical Thinking,3.75
49-9097.00,Signal and Track Switch Repairers,Active Listening,3.0
49-9097.00,Signal and Track Switch Repairers,Reading Comprehension,2.88
49-9097.00,Signal and Track Switch Repairers,Writing,2.88
49-9097.00,Signal and Track Switch Repairers,Speaking,2.88
49-9097.00,Signal and Track Switch Repairers,Active Learning,2.88
49-9097.00,Signal and Track Switch Repairers,Monitoring,2.88
49-9097.00,Signal and Track Switch Repairers,Learning Strategies,2.62
49-9097.00,Signal and Track Switch Repairers,Mathematics,2.5
49-9097.00,Signal and Track Switch Repairers,Science,1.75
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Active Listening,3.12
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Critical Thinking,3.12
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Monitoring,3.12
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Speaking,3.0
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Reading Comprehension,2.62
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Active Learning,2.62
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Learning Strategies,2.5
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Writing,2.12
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Mathematics,2.0
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Science,1.12
49-9099.01,Geothermal Technicians,Monitoring,3.75
49-9099.01,Geothermal Technicians,Reading Comprehension,3.25
49-9099.01,Geothermal Technicians,Critical Thinking,3.25
49-9099.01,Geothermal Technicians,Active Learning,3.12
49-9099.01,Geothermal Technicians,Active Listening,3.0
49-9099.01,Geothermal Technicians,Writing,3.0
49-9099.01,Geothermal Technicians,Speaking,3.0
49-9099.01,Geothermal Technicians,Mathematics,2.75
49-9099.01,Geothermal Technicians,Science,2.12
49-9099.01,Geothermal Technicians,Learning Strategies,2.12
51-1011.00,First-Line Supervisors of Production and Operating Workers,Active Listening,3.88
51-1011.00,First-Line Supervisors of Production and Operating Workers,Speaking,3.88
51-1011.00,First-Line Supervisors of Production and Operating Workers,Critical Thinking,3.75
51-1011.00,First-Line Supervisors of Production and Operating Workers,Monitoring,3.75
51-1011.00,First-Line Supervisors of Production and Operating Workers,Reading Comprehension,3.5
51-1011.00,First-Line Supervisors of Production and Operating Workers,Writing,3.12
51-1011.00,First-Line Supervisors of Production and Operating Workers,Active Learning,3.12
51-1011.00,First-Line Supervisors of Production and Operating Workers,Learning Strategies,3.12
51-1011.00,First-Line Supervisors of Production and Operating Workers,Mathematics,2.38
51-1011.00,First-Line Supervisors of Production and Operating Workers,Science,1.5
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Active Listening,3.12
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Critical Thinking,3.12
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Monitoring,3.12
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Reading Comprehension,3.0
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Speaking,3.0
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Active Learning,2.88
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Writing,2.75
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Learning Strategies,2.62
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Mathematics,2.5
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Science,1.75
51-2021.00,"Coil Winders, Tapers, and Finishers",Monitoring,3.12
51-2021.00,"Coil Winders, Tapers, and Finishers",Active Listening,3.0
51-2021.00,"Coil Winders, Tapers, and Finishers",Reading Comprehension,2.88
51-2021.00,"Coil Winders, Tapers, and Finishers",Speaking,2.88
51-2021.00,"Coil Winders, Tapers, and Finishers",Critical Thinking,2.88
51-2021.00,"Coil Winders, Tapers, and Finishers",Active Learning,2.25
51-2021.00,"Coil Winders, Tapers, and Finishers",Writing,2.12
51-2021.00,"Coil Winders, Tapers, and Finishers",Learning Strategies,2.0
51-2021.00,"Coil Winders, Tapers, and Finishers",Mathematics,1.75
51-2021.00,"Coil Winders, Tapers, and Finishers",Science,1.0
51-2022.00,Electrical and Electronic Equipment Assemblers,Reading Comprehension,3.12
51-2022.00,Electrical and Electronic Equipment Assemblers,Critical Thinking,3.0
51-2022.00,Electrical and Electronic Equipment Assemblers,Active Listening,2.88
51-2022.00,Electrical and Electronic Equipment Assemblers,Monitoring,2.88
51-2022.00,Electrical and Electronic Equipment Assemblers,Speaking,2.62
51-2022.00,Electrical and Electronic Equipment Assemblers,Active Learning,2.62
51-2022.00,Electrical and Electronic Equipment Assemblers,Writing,2.38
51-2022.00,Electrical and Electronic Equipment Assemblers,Mathematics,2.0
51-2022.00,Electrical and Electronic Equipment Assemblers,Learning Strategies,2.0
51-2022.00,Electrical and Electronic Equipment Assemblers,Science,1.62
51-2023.00,Electromechanical Equipment Assemblers,Reading Comprehension,3.0
51-2023.00,Electromechanical Equipment Assemblers,Speaking,3.0
51-2023.00,Electromechanical Equipment Assemblers,Critical Thinking,3.0
51-2023.00,Electromechanical Equipment Assemblers,Active Listening,2.88
51-2023.00,Electromechanical Equipment Assemblers,Monitoring,2.88
51-2023.00,Electromechanical Equipment Assemblers,Writing,2.5
51-2023.00,Electromechanical Equipment Assemblers,Active Learning,2.38
51-2023.00,Electromechanical Equipment Assemblers,Mathematics,2.0
51-2023.00,Electromechanical Equipment Assemblers,Science,2.0
51-2023.00,Electromechanical Equipment Assemblers,Learning Strategies,1.88
51-2031.00,Engine and Other Machine Assemblers,Reading Comprehension,3.12
51-2031.00,Engine and Other Machine Assemblers,Active Listening,3.0
51-2031.00,Engine and Other Machine Assemblers,Speaking,3.0
51-2031.00,Engine and Other Machine Assemblers,Critical Thinking,3.0
51-2031.00,Engine and Other Machine Assemblers,Monitoring,3.0
51-2031.00,Engine and Other Machine Assemblers,Active Learning,2.38
51-2031.00,Engine and Other Machine Assemblers,Writing,2.25
51-2031.00,Engine and Other Machine Assemblers,Mathematics,2.0
51-2031.00,Engine and Other Machine Assemblers,Learning Strategies,2.0
51-2031.00,Engine and Other Machine Assemblers,Science,1.88
51-2041.00,Structural Metal Fabricators and Fitters,Reading Comprehension,3.0
51-2041.00,Structural Metal Fabricators and Fitters,Active Listening,3.0
51-2041.00,Structural Metal Fabricators and Fitters,Speaking,3.0
51-2041.00,Structural Metal Fabricators and Fitters,Critical Thinking,3.0
51-2041.00,Structural Metal Fabricators and Fitters,Monitoring,2.88
51-2041.00,Structural Metal Fabricators and Fitters,Writing,2.25
51-2041.00,Structural Metal Fabricators and Fitters,Active Learning,2.25
51-2041.00,Structural Metal Fabricators and Fitters,Mathematics,2.12
51-2041.00,Structural Metal Fabricators and Fitters,Science,1.75
51-2041.00,Structural Metal Fabricators and Fitters,Learning Strategies,1.75
51-2051.00,Fiberglass Laminators and Fabricators,Monitoring,3.12
51-2051.00,Fiberglass Laminators and Fabricators,Reading Comprehension,3.0
51-2051.00,Fiberglass Laminators and Fabricators,Active Listening,3.0
51-2051.00,Fiberglass Laminators and Fabricators,Speaking,3.0
51-2051.00,Fiberglass Laminators and Fabricators,Writing,2.88
51-2051.00,Fiberglass Laminators and Fabricators,Critical Thinking,2.88
51-2051.00,Fiberglass Laminators and Fabricators,Active Learning,2.88
51-2051.00,Fiberglass Laminators and Fabricators,Learning Strategies,2.62
51-2051.00,Fiberglass Laminators and Fabricators,Mathematics,2.38
51-2051.00,Fiberglass Laminators and Fabricators,Science,1.75
51-2061.00,Timing Device Assemblers and Adjusters,Active Listening,2.88
51-2061.00,Timing Device Assemblers and Adjusters,Critical Thinking,2.88
51-2061.00,Timing Device Assemblers and Adjusters,Monitoring,2.88
51-2061.00,Timing Device Assemblers and Adjusters,Reading Comprehension,2.75
51-2061.00,Timing Device Assemblers and Adjusters,Speaking,2.75
51-2061.00,Timing Device Assemblers and Adjusters,Writing,2.5
51-2061.00,Timing Device Assemblers and Adjusters,Active Learning,2.12
51-2061.00,Timing Device Assemblers and Adjusters,Learning Strategies,2.12
